alert_id,event_id,event_type,current_status,impact_channel,decision_at_utc,change_type,severity_score,score_components_json,headline,explanation,confidence,effective_start_utc,effective_end_utc,evidence_json
TGP:alert:7251f634496df3f6ceffc404,TGP:capacity_snapshot_change:7251f634496df3f6ceffc404,capacity_snapshot_change,changed,scheduling_pressure,2026-08-30T15:53:36.817246Z,scheduling_changed,44.0,"{""absolute_change"": 16, ""current_scheduling_pressure"": 8, ""operating_capacity_changed"": 0, ""threshold_crossing"": 20}",Segment 399 reported capacity or scheduling changed across different scheduling periods,Available capacity changed from 34k to 89k Dth/day. Snapshots use different gas days or nomination cycles; the change is descriptive and may reflect normal scheduling evolution.,0.7,2026-08-30T14:00:00.000000Z,2026-08-31T04:59:59.999999Z,"{""after"": {""available_capacity_dth_per_day"": 89175.0, ""cycle"": ""EVENING"", ""gas_day"": ""2026-08-30"", ""operating_capacity_dth_per_day"": 797050.0, ""scheduled_pct_of_operating"": 88.8, ""scheduled_quantity_dth_per_day"": 707875.0, ""source_posted_at"": ""2026-08-29T21:46:00-04:00""}, ""artifact_ids"": [""km_tgp_segment_capacity:1787941582228921000:9656fa2a506c07d456fb97da8f0437185501849c2416052b63936f2819e69acc"", ""km_tgp_segment_capacity:1788105216817246000:a4457f5a9ca6180e2bb5e83f4fab842ac9a9ac3f88e3d9819ba77215daf9490d""], ""before"": {""available_capacity_dth_per_day"": 34211.0, ""cycle"": ""INTRADAY 1"", ""gas_day"": ""2026-08-28"", ""operating_capacity_dth_per_day"": 797050.0, ""scheduled_pct_of_operating"": 95.7, ""scheduled_quantity_dth_per_day"": 762839.0, ""source_posted_at"": ""2026-08-28T13:47:00-04:00""}, ""change_source"": ""operational_capacity_snapshot"", ""comparison_warning"": ""Snapshots use different gas days or nomination cycles; the change is descriptive and may reflect normal scheduling evolution."", ""delta"": {""available_capacity_dth_per_day"": 54964.0, ""operating_capacity_dth_per_day"": 0.0, ""scheduled_pct_of_operating"": -6.9, ""scheduled_quantity_dth_per_day"": -54964.0}, ""schema_version"": ""tgp_alert_evidence_v1"", ""source_url"": ""https://pipeline2.kindermorgan.com/Capacity/OpAvailSegment.aspx?code=TGP"", ""subject"": {""flow_direction"": ""TD1"", ""location_name"": ""STA 313 HC LINE Z4 END"", ""operator_segment_id"": ""399""}, ""thresholds"": {""crossed_80_pct"": false, ""crossed_95_pct"": true, ""crossed_zero_available"": false}}"
TGP:alert:550cc6cad76d03af8f16b001,TGP:capacity_snapshot_change:550cc6cad76d03af8f16b001,capacity_snapshot_change,changed,operating_capacity,2026-08-30T15:53:36.817246Z,operating_capacity_changed,42.0,"{""absolute_change"": 24, ""current_scheduling_pressure"": 8, ""operating_capacity_changed"": 10, ""threshold_crossing"": 0}",Segment 187 reported capacity or scheduling changed across different scheduling periods,Available capacity changed from 135k to 377k Dth/day. Snapshots use different gas days or nomination cycles; the change is descriptive and may reflect normal scheduling evolution.,0.7,2026-08-30T14:00:00.000000Z,2026-08-31T04:59:59.999999Z,"{""after"": {""available_capacity_dth_per_day"": 376665.0, ""cycle"": ""EVENING"", ""gas_day"": ""2026-08-30"", ""operating_capacity_dth_per_day"": 2296000.0, ""scheduled_pct_of_operating"": 83.6, ""scheduled_quantity_dth_per_day"": 1919335.0, ""source_posted_at"": ""2026-08-29T21:46:00-04:00""}, ""artifact_ids"": [""km_tgp_segment_capacity:1787941582228921000:9656fa2a506c07d456fb97da8f0437185501849c2416052b63936f2819e69acc"", ""km_tgp_segment_capacity:1788105216817246000:a4457f5a9ca6180e2bb5e83f4fab842ac9a9ac3f88e3d9819ba77215daf9490d""], ""before"": {""available_capacity_dth_per_day"": 134876.0, ""cycle"": ""INTRADAY 1"", ""gas_day"": ""2026-08-28"", ""operating_capacity_dth_per_day"": 2075000.0, ""scheduled_pct_of_operating"": 93.5, ""scheduled_quantity_dth_per_day"": 1940124.0, ""source_posted_at"": ""2026-08-28T13:47:00-04:00""}, ""change_source"": ""operational_capacity_snapshot"", ""comparison_warning"": ""Snapshots use different gas days or nomination cycles; the change is descriptive and may reflect normal scheduling evolution."", ""delta"": {""available_capacity_dth_per_day"": 241789.0, ""operating_capacity_dth_per_day"": 221000.0, ""scheduled_pct_of_operating"": -9.9, ""scheduled_quantity_dth_per_day"": -20789.0}, ""schema_version"": ""tgp_alert_evidence_v1"", ""source_url"": ""https://pipeline2.kindermorgan.com/Capacity/OpAvailSegment.aspx?code=TGP"", ""subject"": {""flow_direction"": ""TD2"", ""location_name"": ""STA 110 SOUTH"", ""operator_segment_id"": ""187""}, ""thresholds"": {""crossed_80_pct"": false, ""crossed_95_pct"": false, ""crossed_zero_available"": false}}"
TGP:alert:32de54cbc78cfa6101fc8883,TGP:capacity_snapshot_change:32de54cbc78cfa6101fc8883,capacity_snapshot_change,changed,operating_capacity,2026-08-30T15:53:36.817246Z,operating_capacity_changed,34.0,"{""absolute_change"": 24, ""current_scheduling_pressure"": 0, ""operating_capacity_changed"": 10, ""threshold_crossing"": 0}",Segment 317 reported capacity or scheduling changed across different scheduling periods,Available capacity changed from 311k to 546k Dth/day. Snapshots use different gas days or nomination cycles; the change is descriptive and may reflect normal scheduling evolution.,0.7,2026-08-30T14:00:00.000000Z,2026-08-31T04:59:59.999999Z,"{""after"": {""available_capacity_dth_per_day"": 545889.0, ""cycle"": ""EVENING"", ""gas_day"": ""2026-08-30"", ""operating_capacity_dth_per_day"": 1548296.0, ""scheduled_pct_of_operating"": 64.7, ""scheduled_quantity_dth_per_day"": 1002407.0, ""source_posted_at"": ""2026-08-29T21:46:00-04:00""}, ""artifact_ids"": [""km_tgp_segment_capacity:1787941582228921000:9656fa2a506c07d456fb97da8f0437185501849c2416052b63936f2819e69acc"", ""km_tgp_segment_capacity:1788105216817246000:a4457f5a9ca6180e2bb5e83f4fab842ac9a9ac3f88e3d9819ba77215daf9490d""], ""before"": {""available_capacity_dth_per_day"": 310594.0, ""cycle"": ""INTRADAY 1"", ""gas_day"": ""2026-08-28"", ""operating_capacity_dth_per_day"": 1345000.0, ""scheduled_pct_of_operating"": 76.9, ""scheduled_quantity_dth_per_day"": 1034406.0, ""source_posted_at"": ""2026-08-28T13:47:00-04:00""}, ""change_source"": ""operational_capacity_snapshot"", ""comparison_warning"": ""Snapshots use different gas days or nomination cycles; the change is descriptive and may reflect normal scheduling evolution."", ""delta"": {""available_capacity_dth_per_day"": 235295.0, ""operating_capacity_dth_per_day"": 203296.0, ""scheduled_pct_of_operating"": -12.2, ""scheduled_quantity_dth_per_day"": -31999.0}, ""schema_version"": ""tgp_alert_evidence_v1"", ""source_url"": ""https://pipeline2.kindermorgan.com/Capacity/OpAvailSegment.aspx?code=TGP"", ""subject"": {""flow_direction"": ""TD2"", ""location_name"": ""STA 317"", ""operator_segment_id"": ""317""}, ""thresholds"": {""crossed_80_pct"": false, ""crossed_95_pct"": false, ""crossed_zero_available"": false}}"
TGP:alert:77d636714388b6052061677e,TGP:capacity_snapshot_change:77d636714388b6052061677e,capacity_snapshot_change,changed,scheduling_pressure,2026-08-30T15:53:36.817246Z,scheduling_changed,26.0,"{""absolute_change"": 16, ""current_scheduling_pressure"": 0, ""operating_capacity_changed"": 0, ""threshold_crossing"": 10}",Segment 529 reported capacity or scheduling changed across different scheduling periods,Available capacity changed from 180k to 231k Dth/day. Snapshots use different gas days or nomination cycles; the change is descriptive and may reflect normal scheduling evolution.,0.7,2026-08-30T14:00:00.000000Z,2026-08-31T04:59:59.999999Z,"{""after"": {""available_capacity_dth_per_day"": 230576.0, ""cycle"": ""EVENING"", ""gas_day"": ""2026-08-30"", ""operating_capacity_dth_per_day"": 1100000.0, ""scheduled_pct_of_operating"": 79.0, ""scheduled_quantity_dth_per_day"": 869424.0, ""source_posted_at"": ""2026-08-29T21:46:00-04:00""}, ""artifact_ids"": [""km_tgp_segment_capacity:1787941582228921000:9656fa2a506c07d456fb97da8f0437185501849c2416052b63936f2819e69acc"", ""km_tgp_segment_capacity:1788105216817246000:a4457f5a9ca6180e2bb5e83f4fab842ac9a9ac3f88e3d9819ba77215daf9490d""], ""before"": {""available_capacity_dth_per_day"": 179814.0, ""cycle"": ""INTRADAY 1"", ""gas_day"": ""2026-08-28"", ""operating_capacity_dth_per_day"": 1100000.0, ""scheduled_pct_of_operating"": 83.7, ""scheduled_quantity_dth_per_day"": 920186.0, ""source_posted_at"": ""2026-08-28T13:47:00-04:00""}, ""change_source"": ""operational_capacity_snapshot"", ""comparison_warning"": ""Snapshots use different gas days or nomination cycles; the change is descriptive and may reflect normal scheduling evolution."", ""delta"": {""available_capacity_dth_per_day"": 50762.0, ""operating_capacity_dth_per_day"": 0.0, ""scheduled_pct_of_operating"": -4.7, ""scheduled_quantity_dth_per_day"": -50762.0}, ""schema_version"": ""tgp_alert_evidence_v1"", ""source_url"": ""https://pipeline2.kindermorgan.com/Capacity/OpAvailSegment.aspx?code=TGP"", ""subject"": {""flow_direction"": ""TD1"", ""location_name"": ""TOCA LATERAL"", ""operator_segment_id"": ""529""}, ""thresholds"": {""crossed_80_pct"": true, ""crossed_95_pct"": false, ""crossed_zero_available"": false}}"
TGP:alert:825121ae411ad886db24c509,TGP:capacity_snapshot_change:825121ae411ad886db24c509,capacity_snapshot_change,changed,scheduling_pressure,2026-08-30T15:53:36.817246Z,scheduling_changed,26.0,"{""absolute_change"": 16, ""current_scheduling_pressure"": 0, ""operating_capacity_changed"": 0, ""threshold_crossing"": 10}",Segment 299 reported capacity or scheduling changed across different scheduling periods,Available capacity changed from 112k to 176k Dth/day. Snapshots use different gas days or nomination cycles; the change is descriptive and may reflect normal scheduling evolution.,0.7,2026-08-30T14:00:00.000000Z,2026-08-31T04:59:59.999999Z,"{""after"": {""available_capacity_dth_per_day"": 175789.0, ""cycle"": ""EVENING"", ""gas_day"": ""2026-08-30"", ""operating_capacity_dth_per_day"": 794220.0, ""scheduled_pct_of_operating"": 77.9, ""scheduled_quantity_dth_per_day"": 618431.0, ""source_posted_at"": ""2026-08-29T21:46:00-04:00""}, ""artifact_ids"": [""km_tgp_segment_capacity:1787941582228921000:9656fa2a506c07d456fb97da8f0437185501849c2416052b63936f2819e69acc"", ""km_tgp_segment_capacity:1788105216817246000:a4457f5a9ca6180e2bb5e83f4fab842ac9a9ac3f88e3d9819ba77215daf9490d""], ""before"": {""available_capacity_dth_per_day"": 111552.0, ""cycle"": ""INTRADAY 1"", ""gas_day"": ""2026-08-28"", ""operating_capacity_dth_per_day"": 794220.0, ""scheduled_pct_of_operating"": 86.0, ""scheduled_quantity_dth_per_day"": 682668.0, ""source_posted_at"": ""2026-08-28T13:47:00-04:00""}, ""change_source"": ""operational_capacity_snapshot"", ""comparison_warning"": ""Snapshots use different gas days or nomination cycles; the change is descriptive and may reflect normal scheduling evolution."", ""delta"": {""available_capacity_dth_per_day"": 64237.0, ""operating_capacity_dth_per_day"": 0.0, ""scheduled_pct_of_operating"": -8.1, ""scheduled_quantity_dth_per_day"": -64237.0}, ""schema_version"": ""tgp_alert_evidence_v1"", ""source_url"": ""https://pipeline2.kindermorgan.com/Capacity/OpAvailSegment.aspx?code=TGP"", ""subject"": {""flow_direction"": ""TD1"", ""location_name"": ""STA 237 HC LINE"", ""operator_segment_id"": ""299""}, ""thresholds"": {""crossed_80_pct"": true, ""crossed_95_pct"": false, ""crossed_zero_available"": false}}"
TGP:alert:9d9bd760f2a15f4869fe0917,TGP:capacity_snapshot_change:9d9bd760f2a15f4869fe0917,capacity_snapshot_change,changed,scheduling_pressure,2026-08-30T15:53:36.817246Z,scheduling_changed,26.0,"{""absolute_change"": 16, ""current_scheduling_pressure"": 0, ""operating_capacity_changed"": 0, ""threshold_crossing"": 10}",Segment 249 reported capacity or scheduling changed across different scheduling periods,Available capacity changed from 186k to 261k Dth/day. Snapshots use different gas days or nomination cycles; the change is descriptive and may reflect normal scheduling evolution.,0.7,2026-08-30T14:00:00.000000Z,2026-08-31T04:59:59.999999Z,"{""after"": {""available_capacity_dth_per_day"": 260758.0, ""cycle"": ""EVENING"", ""gas_day"": ""2026-08-30"", ""operating_capacity_dth_per_day"": 1045732.0, ""scheduled_pct_of_operating"": 75.1, ""scheduled_quantity_dth_per_day"": 784974.0, ""source_posted_at"": ""2026-08-29T21:46:00-04:00""}, ""artifact_ids"": [""km_tgp_segment_capacity:1787941582228921000:9656fa2a506c07d456fb97da8f0437185501849c2416052b63936f2819e69acc"", ""km_tgp_segment_capacity:1788105216817246000:a4457f5a9ca6180e2bb5e83f4fab842ac9a9ac3f88e3d9819ba77215daf9490d""], ""before"": {""available_capacity_dth_per_day"": 185589.0, ""cycle"": ""INTRADAY 1"", ""gas_day"": ""2026-08-28"", ""operating_capacity_dth_per_day"": 1045732.0, ""scheduled_pct_of_operating"": 82.3, ""scheduled_quantity_dth_per_day"": 860143.0, ""source_posted_at"": ""2026-08-28T13:47:00-04:00""}, ""change_source"": ""operational_capacity_snapshot"", ""comparison_warning"": ""Snapshots use different gas days or nomination cycles; the change is descriptive and may reflect normal scheduling evolution."", ""delta"": {""available_capacity_dth_per_day"": 75169.0, ""operating_capacity_dth_per_day"": 0.0, ""scheduled_pct_of_operating"": -7.2, ""scheduled_quantity_dth_per_day"": -75169.0}, ""schema_version"": ""tgp_alert_evidence_v1"", ""source_url"": ""https://pipeline2.kindermorgan.com/Capacity/OpAvailSegment.aspx?code=TGP"", ""subject"": {""flow_direction"": ""TD1"", ""location_name"": ""STA 249"", ""operator_segment_id"": ""249""}, ""thresholds"": {""crossed_80_pct"": true, ""crossed_95_pct"": false, ""crossed_zero_available"": false}}"
TGP:alert:ac098aa18330233fa1cbbdd2,TGP:capacity_snapshot_change:ac098aa18330233fa1cbbdd2,capacity_snapshot_change,changed,scheduling_pressure,2026-08-30T15:53:36.817246Z,scheduling_changed,26.0,"{""absolute_change"": 16, ""current_scheduling_pressure"": 0, ""operating_capacity_changed"": 0, ""threshold_crossing"": 10}",Segment 237 reported capacity or scheduling changed across different scheduling periods,Available capacity changed from 159k to 219k Dth/day. Snapshots use different gas days or nomination cycles; the change is descriptive and may reflect normal scheduling evolution.,0.7,2026-08-30T14:00:00.000000Z,2026-08-31T04:59:59.999999Z,"{""after"": {""available_capacity_dth_per_day"": 219361.0, ""cycle"": ""EVENING"", ""gas_day"": ""2026-08-30"", ""operating_capacity_dth_per_day"": 1006125.0, ""scheduled_pct_of_operating"": 78.2, ""scheduled_quantity_dth_per_day"": 786764.0, ""source_posted_at"": ""2026-08-29T21:46:00-04:00""}, ""artifact_ids"": [""km_tgp_segment_capacity:1787941582228921000:9656fa2a506c07d456fb97da8f0437185501849c2416052b63936f2819e69acc"", ""km_tgp_segment_capacity:1788105216817246000:a4457f5a9ca6180e2bb5e83f4fab842ac9a9ac3f88e3d9819ba77215daf9490d""], ""before"": {""available_capacity_dth_per_day"": 158930.0, ""cycle"": ""INTRADAY 1"", ""gas_day"": ""2026-08-28"", ""operating_capacity_dth_per_day"": 1006125.0, ""scheduled_pct_of_operating"": 84.2, ""scheduled_quantity_dth_per_day"": 847195.0, ""source_posted_at"": ""2026-08-28T13:47:00-04:00""}, ""change_source"": ""operational_capacity_snapshot"", ""comparison_warning"": ""Snapshots use different gas days or nomination cycles; the change is descriptive and may reflect normal scheduling evolution."", ""delta"": {""available_capacity_dth_per_day"": 60431.0, ""operating_capacity_dth_per_day"": 0.0, ""scheduled_pct_of_operating"": -6.0, ""scheduled_quantity_dth_per_day"": -60431.0}, ""schema_version"": ""tgp_alert_evidence_v1"", ""source_url"": ""https://pipeline2.kindermorgan.com/Capacity/OpAvailSegment.aspx?code=TGP"", ""subject"": {""flow_direction"": ""TD1"", ""location_name"": ""STA 237 EAST OF Z5W POOL"", ""operator_segment_id"": ""237""}, ""thresholds"": {""crossed_80_pct"": true, ""crossed_95_pct"": false, ""crossed_zero_available"": false}}"
TGP:alert:506fd254a0c03335064237a5,TGP:capacity_snapshot_change:506fd254a0c03335064237a5,capacity_snapshot_change,changed,scheduling_pressure,2026-08-30T15:53:36.817246Z,scheduling_changed,20.0,"{""absolute_change"": 10, ""current_scheduling_pressure"": 0, ""operating_capacity_changed"": 0, ""threshold_crossing"": 10}",Segment 296 reported capacity or scheduling changed across different scheduling periods,Available capacity changed from 130k to 161k Dth/day. Snapshots use different gas days or nomination cycles; the change is descriptive and may reflect normal scheduling evolution.,0.7,2026-08-30T14:00:00.000000Z,2026-08-31T04:59:59.999999Z,"{""after"": {""available_capacity_dth_per_day"": 160786.0, ""cycle"": ""EVENING"", ""gas_day"": ""2026-08-30"", ""operating_capacity_dth_per_day"": 743348.0, ""scheduled_pct_of_operating"": 78.4, ""scheduled_quantity_dth_per_day"": 582562.0, ""source_posted_at"": ""2026-08-29T21:46:00-04:00""}, ""artifact_ids"": [""km_tgp_segment_capacity:1787941582228921000:9656fa2a506c07d456fb97da8f0437185501849c2416052b63936f2819e69acc"", ""km_tgp_segment_capacity:1788105216817246000:a4457f5a9ca6180e2bb5e83f4fab842ac9a9ac3f88e3d9819ba77215daf9490d""], ""before"": {""available_capacity_dth_per_day"": 130133.0, ""cycle"": ""INTRADAY 1"", ""gas_day"": ""2026-08-28"", ""operating_capacity_dth_per_day"": 743348.0, ""scheduled_pct_of_operating"": 82.5, ""scheduled_quantity_dth_per_day"": 613215.0, ""source_posted_at"": ""2026-08-28T13:47:00-04:00""}, ""change_source"": ""operational_capacity_snapshot"", ""comparison_warning"": ""Snapshots use different gas days or nomination cycles; the change is descriptive and may reflect normal scheduling evolution."", ""delta"": {""available_capacity_dth_per_day"": 30653.0, ""operating_capacity_dth_per_day"": 0.0, ""scheduled_pct_of_operating"": -4.1, ""scheduled_quantity_dth_per_day"": -30653.0}, ""schema_version"": ""tgp_alert_evidence_v1"", ""source_url"": ""https://pipeline2.kindermorgan.com/Capacity/OpAvailSegment.aspx?code=TGP"", ""subject"": {""flow_direction"": ""TD1"", ""location_name"": ""STA 230C NIAGARA SPUR NORTH"", ""operator_segment_id"": ""296""}, ""thresholds"": {""crossed_80_pct"": true, ""crossed_95_pct"": false, ""crossed_zero_available"": false}}"
TGP:alert:11df3109199509e59a88c442,TGP:capacity_snapshot_change:11df3109199509e59a88c442,capacity_snapshot_change,changed,scheduling_pressure,2026-08-30T15:53:36.817246Z,scheduling_changed,15.0,"{""absolute_change"": 5, ""current_scheduling_pressure"": 0, ""operating_capacity_changed"": 0, ""threshold_crossing"": 10}",Segment 406 reported capacity or scheduling changed across different scheduling periods,Available capacity changed from 85k to 103k Dth/day. Snapshots use different gas days or nomination cycles; the change is descriptive and may reflect normal scheduling evolution.,0.7,2026-08-30T14:00:00.000000Z,2026-08-31T04:59:59.999999Z,"{""after"": {""available_capacity_dth_per_day"": 102766.0, ""cycle"": ""EVENING"", ""gas_day"": ""2026-08-30"", ""operating_capacity_dth_per_day"": 456535.0, ""scheduled_pct_of_operating"": 77.5, ""scheduled_quantity_dth_per_day"": 353769.0, ""source_posted_at"": ""2026-08-29T21:46:00-04:00""}, ""artifact_ids"": [""km_tgp_segment_capacity:1787941582228921000:9656fa2a506c07d456fb97da8f0437185501849c2416052b63936f2819e69acc"", ""km_tgp_segment_capacity:1788105216817246000:a4457f5a9ca6180e2bb5e83f4fab842ac9a9ac3f88e3d9819ba77215daf9490d""], ""before"": {""available_capacity_dth_per_day"": 84878.0, ""cycle"": ""INTRADAY 1"", ""gas_day"": ""2026-08-28"", ""operating_capacity_dth_per_day"": 456535.0, ""scheduled_pct_of_operating"": 81.4, ""scheduled_quantity_dth_per_day"": 371657.0, ""source_posted_at"": ""2026-08-28T13:47:00-04:00""}, ""change_source"": ""operational_capacity_snapshot"", ""comparison_warning"": ""Snapshots use different gas days or nomination cycles; the change is descriptive and may reflect normal scheduling evolution."", ""delta"": {""available_capacity_dth_per_day"": 17888.0, ""operating_capacity_dth_per_day"": 0.0, ""scheduled_pct_of_operating"": -3.9, ""scheduled_quantity_dth_per_day"": -17888.0}, ""schema_version"": ""tgp_alert_evidence_v1"", ""source_url"": ""https://pipeline2.kindermorgan.com/Capacity/OpAvailSegment.aspx?code=TGP"", ""subject"": {""flow_direction"": ""TD2"", ""location_name"": ""MLV 406"", ""operator_segment_id"": ""406""}, ""thresholds"": {""crossed_80_pct"": true, ""crossed_95_pct"": false, ""crossed_zero_available"": false}}"
TGP:alert:139eda64b24baa9d5303cfd6,TGP:capacity_snapshot_change:139eda64b24baa9d5303cfd6,capacity_snapshot_change,changed,scheduling_pressure,2026-08-30T15:53:36.817246Z,scheduling_changed,15.0,"{""absolute_change"": 5, ""current_scheduling_pressure"": 0, ""operating_capacity_changed"": 0, ""threshold_crossing"": 10}",Segment 5390 reported capacity or scheduling changed across different scheduling periods,Available capacity changed from 206k to 224k Dth/day. Snapshots use different gas days or nomination cycles; the change is descriptive and may reflect normal scheduling evolution.,0.7,2026-08-30T14:00:00.000000Z,2026-08-31T04:59:59.999999Z,"{""after"": {""available_capacity_dth_per_day"": 224124.0, ""cycle"": ""EVENING"", ""gas_day"": ""2026-08-30"", ""operating_capacity_dth_per_day"": 1100000.0, ""scheduled_pct_of_operating"": 79.6, ""scheduled_quantity_dth_per_day"": 875876.0, ""source_posted_at"": ""2026-08-29T21:46:00-04:00""}, ""artifact_ids"": [""km_tgp_segment_capacity:1787941582228921000:9656fa2a506c07d456fb97da8f0437185501849c2416052b63936f2819e69acc"", ""km_tgp_segment_capacity:1788105216817246000:a4457f5a9ca6180e2bb5e83f4fab842ac9a9ac3f88e3d9819ba77215daf9490d""], ""before"": {""available_capacity_dth_per_day"": 205913.0, ""cycle"": ""INTRADAY 1"", ""gas_day"": ""2026-08-28"", ""operating_capacity_dth_per_day"": 1100000.0, ""scheduled_pct_of_operating"": 81.3, ""scheduled_quantity_dth_per_day"": 894087.0, ""source_posted_at"": ""2026-08-28T13:47:00-04:00""}, ""change_source"": ""operational_capacity_snapshot"", ""comparison_warning"": ""Snapshots use different gas days or nomination cycles; the change is descriptive and may reflect normal scheduling evolution."", ""delta"": {""available_capacity_dth_per_day"": 18211.0, ""operating_capacity_dth_per_day"": 0.0, ""scheduled_pct_of_operating"": -1.7, ""scheduled_quantity_dth_per_day"": -18211.0}, ""schema_version"": ""tgp_alert_evidence_v1"", ""source_url"": ""https://pipeline2.kindermorgan.com/Capacity/OpAvailSegment.aspx?code=TGP"", ""subject"": {""flow_direction"": ""TD1"", ""location_name"": ""ZONE 1 GWINVILLE POOL"", ""operator_segment_id"": ""5390""}, ""thresholds"": {""crossed_80_pct"": true, ""crossed_95_pct"": false, ""crossed_zero_available"": false}}"
TGP:alert:78f42d9e148ceee7d5993803,TGP:capacity_snapshot_change:78f42d9e148ceee7d5993803,capacity_snapshot_change,changed,scheduling_pressure,2026-08-30T15:53:36.817246Z,scheduling_changed,15.0,"{""absolute_change"": 5, ""current_scheduling_pressure"": 0, ""operating_capacity_changed"": 0, ""threshold_crossing"": 10}",Segment 5420 reported capacity or scheduling changed across different scheduling periods,Available capacity changed from 206k to 224k Dth/day. Snapshots use different gas days or nomination cycles; the change is descriptive and may reflect normal scheduling evolution.,0.7,2026-08-30T14:00:00.000000Z,2026-08-31T04:59:59.999999Z,"{""after"": {""available_capacity_dth_per_day"": 224124.0, ""cycle"": ""EVENING"", ""gas_day"": ""2026-08-30"", ""operating_capacity_dth_per_day"": 1100000.0, ""scheduled_pct_of_operating"": 79.6, ""scheduled_quantity_dth_per_day"": 875876.0, ""source_posted_at"": ""2026-08-29T21:46:00-04:00""}, ""artifact_ids"": [""km_tgp_segment_capacity:1787941582228921000:9656fa2a506c07d456fb97da8f0437185501849c2416052b63936f2819e69acc"", ""km_tgp_segment_capacity:1788105216817246000:a4457f5a9ca6180e2bb5e83f4fab842ac9a9ac3f88e3d9819ba77215daf9490d""], ""before"": {""available_capacity_dth_per_day"": 205913.0, ""cycle"": ""INTRADAY 1"", ""gas_day"": ""2026-08-28"", ""operating_capacity_dth_per_day"": 1100000.0, ""scheduled_pct_of_operating"": 81.3, ""scheduled_quantity_dth_per_day"": 894087.0, ""source_posted_at"": ""2026-08-28T13:47:00-04:00""}, ""change_source"": ""operational_capacity_snapshot"", ""comparison_warning"": ""Snapshots use different gas days or nomination cycles; the change is descriptive and may reflect normal scheduling evolution."", ""delta"": {""available_capacity_dth_per_day"": 18211.0, ""operating_capacity_dth_per_day"": 0.0, ""scheduled_pct_of_operating"": -1.7, ""scheduled_quantity_dth_per_day"": -18211.0}, ""schema_version"": ""tgp_alert_evidence_v1"", ""source_url"": ""https://pipeline2.kindermorgan.com/Capacity/OpAvailSegment.aspx?code=TGP"", ""subject"": {""flow_direction"": ""TD1"", ""location_name"": ""BAY SPRINGS"", ""operator_segment_id"": ""5420""}, ""thresholds"": {""crossed_80_pct"": true, ""crossed_95_pct"": false, ""crossed_zero_available"": false}}"
TGP:alert:84a8f40285e17531b649d25a,TGP:capacity_snapshot_change:84a8f40285e17531b649d25a,capacity_snapshot_change,changed,scheduling_pressure,2026-08-30T15:53:36.817246Z,scheduling_changed,15.0,"{""absolute_change"": 5, ""current_scheduling_pressure"": 0, ""operating_capacity_changed"": 0, ""threshold_crossing"": 10}",Segment 5410 reported capacity or scheduling changed across different scheduling periods,Available capacity changed from 206k to 224k Dth/day. Snapshots use different gas days or nomination cycles; the change is descriptive and may reflect normal scheduling evolution.,0.7,2026-08-30T14:00:00.000000Z,2026-08-31T04:59:59.999999Z,"{""after"": {""available_capacity_dth_per_day"": 224124.0, ""cycle"": ""EVENING"", ""gas_day"": ""2026-08-30"", ""operating_capacity_dth_per_day"": 1100000.0, ""scheduled_pct_of_operating"": 79.6, ""scheduled_quantity_dth_per_day"": 875876.0, ""source_posted_at"": ""2026-08-29T21:46:00-04:00""}, ""artifact_ids"": [""km_tgp_segment_capacity:1787941582228921000:9656fa2a506c07d456fb97da8f0437185501849c2416052b63936f2819e69acc"", ""km_tgp_segment_capacity:1788105216817246000:a4457f5a9ca6180e2bb5e83f4fab842ac9a9ac3f88e3d9819ba77215daf9490d""], ""before"": {""available_capacity_dth_per_day"": 205913.0, ""cycle"": ""INTRADAY 1"", ""gas_day"": ""2026-08-28"", ""operating_capacity_dth_per_day"": 1100000.0, ""scheduled_pct_of_operating"": 81.3, ""scheduled_quantity_dth_per_day"": 894087.0, ""source_posted_at"": ""2026-08-28T13:47:00-04:00""}, ""change_source"": ""operational_capacity_snapshot"", ""comparison_warning"": ""Snapshots use different gas days or nomination cycles; the change is descriptive and may reflect normal scheduling evolution."", ""delta"": {""available_capacity_dth_per_day"": 18211.0, ""operating_capacity_dth_per_day"": 0.0, ""scheduled_pct_of_operating"": -1.7, ""scheduled_quantity_dth_per_day"": -18211.0}, ""schema_version"": ""tgp_alert_evidence_v1"", ""source_url"": ""https://pipeline2.kindermorgan.com/Capacity/OpAvailSegment.aspx?code=TGP"", ""subject"": {""flow_direction"": ""TD1"", ""location_name"": ""GWINVILLE EAST"", ""operator_segment_id"": ""5410""}, ""thresholds"": {""crossed_80_pct"": true, ""crossed_95_pct"": false, ""crossed_zero_available"": false}}"
